date,code,name,pattern,confidence,price,description,forward_3d,forward_5d,forward_10d,forward_20d,market_phase
2024-06-04,600875,东方电气,F,低,18.1314852,上升三法(首阳5.0%|中间5天缩量|末涨3.8%|量比1.5),-2.7821522309711355,-3.464566929133872,-4.514435695538066,-10.131233595800527,
2024-04-24,600879,航天电子,A,高,7.82229096,上穿年线+涨停(涨幅10.0%，量比3.5),0.2525252525252597,-0.12626262626262985,-2.777777777777779,-5.681818181818188,
2025-08-08,600884,杉杉股份,F,低,11.11,上升三法(首阳6.0%|中间4天缩量|末涨6.9%|量比1.6),4.770477047704791,5.310531053105305,6.3906390639064,10.711071107110715,
2024-05-20,600885,宏发股份,B,中,20.6712054,上影线试盘突破(涨幅4.0%，上影线占比38%，量比2.1),-5.06622516556291,-3.4768211920529812,-4.73509933774835,-0.8940397350993501,
2024-01-31,600886,国投电力,D,高,13.20371049,阶段新高(距24月高点-1.3%|距5日线2.4%|量比1.6),1.070663811563155,1.3561741613133282,4.4967880085653,6.923625981441828,
2024-11-07,600887,伊利股份,F,低,28.4994984,上升三法(首阳5.6%|中间4天缩量|末涨4.5%|量比1.5),-1.3245033112582738,-1.953642384105958,-3.4105960264900648,-4.503311258278142,
2024-10-23,600893,航发动力,B,中,44.13779814,上影线试盘突破(涨幅4.6%，上影线占比43%，量比4.1),-0.7681879801174851,-1.7171260732038007,5.716222322638953,-3.5246272028919945,
2024-01-04,600901,江苏金租,D,高,4.535898,阶段新高(距24月高点-2.3%|距5日线3.8%|量比2.0),-1.5503875968992276,-3.488372093023262,-4.651162790697693,-8.527131782945741,
2024-11-05,600909,华安证券,D,高,6.7039007,阶段新高(距24月高点-2.3%|距5日线7.1%|量比1.9),-2.9154518950437303,-4.518950437317781,-10.932944606413997,-8.163265306122447,
2024-02-05,600919,江苏银行,D,高,6.36799712,阶段新高(距24月高点-1.4%|距5日线0.7%|量比1.8),-1.0869565217391242,3.3967391304347894,4.347826086956519,3.125,
2024-04-22,600926,杭州银行,B,中,11.26500804,上影线试盘突破(涨幅4.1%，上影线占比42%，量比3.5),1.1164274322169154,1.834130781499188,4.385964912280715,10.845295055821369,
2024-09-30,600927,永安期货,A,高,14.94229908,上穿年线+涨停(涨幅10.0%，量比3.2),-1.9218025182239917,-0.1325381047050933,-3.379721669980118,-4.307488402915838,
2026-01-22,600938,中国海油,D,高,31.82,阶段新高(距24月高点-2.2%|距5日线5.5%|量比1.7),4.494028912633552,14.456316781898181,5.845380263984912,12.727844123192945,
2025-07-21,600958,东方证券,F,低,10.74568764,上升三法(首阳5.9%|中间5天缩量|末涨5.0%|量比2.4),5.893186003683248,6.813996316758764,2.302025782688766,10.220994475138113,
2025-09-08,600959,江苏有线,B,中,3.76,上影线试盘突破(涨幅5.6%，上影线占比42%，量比3.8),0.5319148936170137,0.5319148936170137,-2.9255319148936088,-5.851063829787229,
2025-02-18,600967,内蒙一机,B,中,10.260036,上影线试盘突破(涨幅4.7%，上影线占比45%，量比2.0),3.106796116504862,1.0679611650485477,-1.3592233009708687,13.300970873786412,
2024-04-02,600968,海油发展,D,高,3.4318466,阶段新高(距24月高点-1.7%|距5日线4.7%|量比1.8),1.9230769230769162,4.395604395604402,15.384615384615374,14.28571428571428,
2024-01-03,600985,淮北矿业,D,中,15.72189635,历史新高突破(距5日线3.7%|量比1.5),0.3399433427762055,0.3966005665722472,-1.8696883852691193,-1.8130311614730776,
2024-03-29,600988,赤峰黄金,A,高,16.2001359,上穿年线+涨停(涨幅10.0%，量比2.9),11.009174311926607,15.47400611620795,15.290519877675845,9.602446483180426,
2024-03-29,600989,宝丰能源,D,高,15.1894443,阶段新高(距24月高点-0.4%|距5日线3.5%|量比2.2),3.547400611620799,1.5902140672782838,3.302752293577993,1.4678899082568808,
2025-09-23,600995,南网储能,D,高,12.6191933,阶段新高(距24月高点-1.5%|距5日线6.8%|量比3.2),-4.352047606719833,-1.974716561319334,2.145990584041546,3.8893666840019048,
2024-09-30,600998,九州通,F,中,5.52421044,上升三法(首阳8.1%|中间3天缩量|末涨9.3%|量比3.4),-4.703832752613235,-2.6132404181184565,-9.93031358885017,-7.665505226480828,
2024-09-24,600999,招商证券,D,高,15.357363,阶段新高(距24月高点-0.1%|距5日线4.1%|量比4.3),11.835443037974681,35.31645569620254,23.291139240506343,22.72151898734178,
2024-02-06,601000,唐山港,D,中,3.862077,历史新高突破(距5日线4.1%|量比1.5),1.8823529411764683,1.17647058823529,-0.23529411764706687,-0.47058823529412264,
2025-07-22,601001,晋控煤业,A,高,13.57468696,上穿年线+涨停(涨幅10.0%，量比3.8),5.307262569832405,3.84078212290504,0.18647236635798148,-0.25552677643477795,
2024-01-29,601006,大秦铁路,D,高,6.70005963,阶段新高(距24月高点-2.7%|距5日线0.9%|量比1.7),-0.1338688085676054,0.8032128514056325,4.149933065595723,0.9370816599732157,
2024-06-27,601009,南京银行,D,高,9.40877338,阶段新高(距24月高点-0.4%|距5日线2.5%|量比1.7),0.8840864440078589,-1.27701375245578,-1.8664047151276897,-1.7681728880157177,
2024-10-25,601012,隆基绿能,A,高,20.46,上穿年线+涨停(涨幅10.0%，量比2.1),-5.913978494623661,-7.086999022482887,-6.011730205278598,-13.24535679374389,
2025-09-08,601016,节能风电,B,中,3.15000059,上影线试盘突破(涨幅4.6%，上影线占比43%，量比3.7),-1.253918495297801,-1.5673981191222541,-1.5673981191222541,1.5673981191222541,
2025-05-19,601018,宁波港,D,高,4.02852688,阶段新高(距24月高点-1.0%|距5日线7.1%|量比5.4),-8.128078817733996,-10.344827586206906,-11.083743842364546,-10.098522167487689,
2024-06-03,601019,山东出版,D,高,12.30750411,阶段新高(距24月高点-1.4%|距5日线5.8%|量比1.7),-1.6528925619834767,1.0518407212622094,-2.553214260108827,-8.03655429370399,
2025-04-16,601021,春秋航空,F,低,53.73247,上升三法(首阳5.6%|中间4天缩量|末涨3.5%|量比2.4),-0.27272727272728003,-3.6181818181818093,-2.399999999999991,3.3636363636363686,
2024-02-06,601058,赛轮轮胎,D,高,12.28502076,阶段新高(距24月高点-0.7%|距5日线5.2%|量比1.7),2.941176470588247,5.340557275541791,8.049535603715174,10.44891640866874,
2025-08-05,601059,信达证券,B,中,17.38602198,上影线试盘突破(涨幅6.0%，上影线占比42%，量比2.5),0.9163802978236157,2.0618556701030855,4.069797569645095,14.224347828645744,
2024-09-27,601066,中信建投,A,高,24.05367558,上穿年线+涨停(涨幅10.0%，量比3.3),18.09991809991811,14.045864045864054,9.991809991809975,2.825552825552813,
2024-01-05,601077,渝农商行,D,高,3.6995484,阶段新高(距24月高点-2.3%|距5日线1.5%|量比1.5),-0.7075471698113067,-0.4716981132075415,-1.1792452830188704,1.4150943396226578,
2024-01-02,601088,中国神华,D,中,28.41273764,历史新高突破(距5日线2.5%|量比1.7),3.3045089561457797,5.157504632489185,5.8678196417541795,10.438542310067934,
2024-04-30,601098,中南传媒,E,中,11.00610084,大跌反包(前日跌5.8%|阳包阴覆盖91%|涨幅4.1%|量比1.8),3.303055326176696,5.450041288191576,3.220478943022287,7.184145334434344,
2025-02-14,601100,恒立液压,F,低,68.32641275,上升三法(首阳5.9%|中间5天缩量|末涨10.0%|量比1.4),13.949458483754507,22.16606498194944,14.657039711191345,26.65703971119133,
2025-10-27,601106,中国一重,B,中,3.42,上影线试盘突破(涨幅6.5%，上影线占比31%，量比4.6),-2.92397660818714,-4.093567251461994,-4.385964912280704,-11.111111111111105,
2026-01-26,601108,财通证券,B,中,9.46,上影线试盘突破(涨幅4.3%，上影线占比49%，量比4.5),0.0,-6.025369978858352,-4.334038054968293,-10.993657505285427,
2026-01-05,601111,中国国航,D,高,9.2,阶段新高(距24月高点-2.6%|距5日线1.2%|量比2.0),-0.7608695652173703,-2.0652173913043415,-4.2391304347826,-10.978260869565215,
2024-03-20,601118,海南橡胶,D,高,5.1662364,阶段新高(距24月高点-2.6%|距5日线3.8%|量比2.3),-5.576923076923068,-5.769230769230759,-1.7307692307692246,-2.115384615384608,
2024-10-29,601127,赛力斯,D,高,107.9138424,阶段新高(距24月高点-3.0%|距5日线7.9%|量比1.7),4.331501831501838,26.23626373626373,23.232600732600737,10.448717948717956,
2024-04-30,601128,常熟银行,D,高,6.06243945,阶段新高(距24月高点-2.5%|距5日线4.8%|量比3.3),2.264150943396226,3.899371069182389,11.949685534591193,10.993414045562133,
2024-01-24,601136,首创证券,A,高,18.0850938,上穿年线+涨停(涨幅10.0%，量比5.0),-2.88200108754757,1.9575856443719397,0.2718868950516651,20.228384991843384,
2025-07-03,601138,工业富联,A,高,22.7083596,上穿年线+涨停(涨幅10.0%，量比3.5),13.316151202749138,12.371134020618557,18.127147766323027,51.583394469409406,
2025-08-15,601139,深圳燃气,B,中,7.16,上影线试盘突破(涨幅5.0%，上影线占比44%，量比9.5),-6.145251396648055,-6.145251396648055,-7.1229050279329575,-7.8212290502793325,
2024-04-01,601156,东航物流,F,低,17.47304057,上升三法(首阳7.4%|中间2天缩量|末涨6.4%|量比1.7),-6.5062875888463605,-5.303444505194088,-4.3193001640240425,3.499179879715708,
2024-08-23,601166,兴业银行,D,高,16.07041396,阶段新高(距24月高点-0.1%|距5日线2.2%|量比2.9),-0.6351039260970026,-4.676674364896072,-5.369515011547343,-0.8083140877598094,
2024-02-07,601168,西部矿业,D,高,14.2355239,阶段新高(距24月高点-2.6%|距5日线7.3%|量比1.9),1.9897304236200286,5.840821566110388,6.867779204107838,23.23491655969192,
2024-01-17,601169,北京银行,D,高,4.34872431,阶段新高(距24月高点-1.2%|距5日线2.2%|量比1.9),-1.449275362318836,0.8281573498964967,5.590062111801264,8.902691511387161,
2025-11-03,601179,中国西电,B,中,8.43,上影线试盘突破(涨幅5.8%，上影线占比37%，量比3.5),16.014234875444842,26.097271648873075,9.371293001186242,-0.7117437722420017,
2024-11-07,601198,东兴证券,E,中,13.28290892,大跌反包(前日跌5.7%|阳包阴覆盖77%|涨幅3.9%|量比1.9),-6.008902077151346,-9.56973293768547,-12.982195845697342,-15.133531157270031,
2025-08-22,601211,国泰海通,D,高,21.3299135,阶段新高(距24月高点-1.3%|距5日线3.2%|量比1.5),-3.2558139534883734,-2.465116279069768,-8.093023255813957,-13.627906976744185,
2024-04-03,601212,白银有色,A,高,3.28,上穿年线+涨停(涨幅10.1%，量比4.6),8.536585365853666,8.841463414634143,2.4390243902439046,-5.487804878048774,
2024-12-06,601216,君正集团,F,低,5.47504551,上升三法(首阳6.7%|中间2天缩量|末涨10.0%|量比1.4),-1.4209591474245165,6.039076376554164,4.262877442273516,-10.479573712255775,
2024-01-04,601225,陕西煤业,D,高,19.5807046,阶段新高(距24月高点-1.9%|距5日线3.6%|量比1.6),1.7249205628688147,0.5447117566954152,5.22015433499774,8.624602814344072,
2026-01-23,601228,广州港,F,低,3.75,上升三法(首阳5.2%|中间4天缩量|末涨3.9%|量比1.4),-4.533333333333333,-5.066666666666664,-7.466666666666666,-3.9999999999999925,
2024-01-16,601229,上海银行,D,高,5.38895856,阶段新高(距24月高点-2.6%|距5日线1.6%|量比1.9),-0.4792332268370503,-0.9584664536741228,1.437699680511173,5.591054313099053,
2024-05-06,601233,桐昆股份,A,高,14.9708058,上穿年线+涨停(涨幅10.0%，量比2.7),-2.838283828382848,0.26402640264024946,0.7260726072607193,-1.320132013201325,
2025-08-18,601236,红塔证券,D,高,9.57748761,阶段新高(距24月高点-1.5%|距5日线4.0%|量比2.1),-2.2845275181723745,2.180685358255441,-3.011422637590866,-7.061266874350991,
2024-11-12,601238,广汽集团,B,中,9.29514356,上影线试盘突破(涨幅5.7%，上影线占比41%，量比6.2),-5.901287553648061,-3.7553648068669565,-8.476394849785397,3.433476394849788,
2024-01-18,601288,农业银行,D,高,3.23271675,阶段新高(距24月高点-2.4%|距5日线-0.5%|量比2.2),-0.27100271002710175,2.981029810298108,5.420054200542013,15.44715447154472,
2024-04-16,601298,青岛港,D,高,7.55681892,阶段新高(距24月高点-2.3%|距5日线2.9%|量比1.7),3.523693803159178,-0.12150668286756705,-1.5795868772782606,1.5795868772782384,
2024-11-07,601318,中国平安,D,高,58.17484296,阶段新高(距24月高点-1.5%|距5日线4.8%|量比1.9),-6.295200525969758,-6.311637080867849,-8.793556870479957,-11.768573307034845,
2024-09-25,601319,中国人保,D,高,6.2016512,阶段新高(距24月高点-2.6%|距5日线3.4%|量比1.6),16.250000000000007,13.906250000000009,13.750000000000018,10.937500000000021,
2024-02-05,601328,交通银行,D,中,5.4441768,历史新高突破(距5日线2.0%|量比2.0),-2.276422764227648,3.2520325203251987,2.276422764227637,1.1382113821138296,
2025-08-29,601333,广深铁路,A,高,3.21,上穿年线+涨停(涨幅9.9%，量比4.8),3.1152647975077885,4.361370716510904,7.1651090342679025,3.4267912772585563,
2024-10-10,601336,新华保险,B,中,49.10423693,上影线试盘突破(涨幅5.6%，上影线占比40%，量比4.4),-7.017204716798764,-8.563696114440356,-4.89077904504156,9.20162381596754,
2024-11-08,601360,三六零,B,中,10.63811584,上影线试盘突破(涨幅4.1%，上影线占比62%，量比4.0),6.180811808118092,16.605166051660536,27.76752767527677,24.26199261992621,
2024-09-30,601377,兴业证券,A,高,6.64403036,上穿年线+涨停(涨幅10.0%，量比9.1),-4.252199413489743,-7.331378299120239,-6.7448680351906205,-2.639296187683293,
2026-02-24,601390,中国中铁,A,高,6.05,上穿年线+涨停(涨幅10.0%，量比2.1),4.132231404958686,-0.6611570247933907,-3.8016528925619797,-10.08264462809917,
2024-02-05,601398,工商银行,D,高,4.63055918,阶段新高(距24月高点-0.2%|距5日线2.1%|量比1.9),-2.457466918714546,1.1342155009451904,0.1890359168241984,-1.7013232514177634,
2025-10-21,601399,国机重装,B,中,3.65,上影线试盘突破(涨幅6.4%，上影线占比35%，量比2.9),-1.6438356164383605,0.8219178082191858,1.0958904109588996,-6.301369863013695,
2024-12-27,601456,国联民生,D,高,14.20294512,阶段新高(距24月高点-2.6%|距5日线7.2%|量比3.3),-13.79551820728292,-20.308123249299726,-21.35854341736695,-23.529411764705877,
2024-09-30,601555,东吴证券,A,高,7.98852552,上穿年线+涨停(涨幅10.1%，量比5.0),-4.394299287410918,-6.057007125890735,-6.630002854394079,-0.03776942306118469,
2024-01-26,601567,三星电气,D,高,19.84494456,阶段新高(距24月高点-2.7%|距5日线3.5%|量比1.8),-3.361344537815125,-1.9140989729224844,9.990662931839411,41.03641456582634,
2024-09-30,601577,长沙银行,C,高,7.85260845,连涨9天，温和放量(量比1.9),-2.7479091995221028,0.2389486260454099,2.7479091995221028,5.376344086021501,
2024-01-26,601598,中国外运,D,高,5.15473676,阶段新高(距24月高点-2.7%|距5日线6.3%|量比2.1),-3.5026269702276736,-7.3555166374780985,2.2767075306479923,8.756567425569184,
2024-03-15,601600,中国铝业,D,高,6.37610295,阶段新高(距24月高点-2.0%|距5日线3.2%|量比1.5),-0.8915304606240682,2.5260029717682153,9.955423476968805,6.537890044576522,
2024-08-30,601601,中国太保,B,中,28.79202924,上影线试盘突破(涨幅6.8%，上影线占比35%，量比3.4),-0.6072874493927238,4.5546558704453455,0.03373819163292602,37.51686909581644,
2024-04-01,601608,中信重工,D,高,4.41158157,阶段新高(距24月高点-1.8%|距5日线5.6%|量比1.9),-0.6711409395973145,-0.22371364653244186,7.829977628635332,1.1401253541822198,
2025-07-14,601611,中国核建,D,高,9.58946625,阶段新高(距24月高点-1.8%|距5日线4.1%|量比3.3),-3.7151702786377583,-0.10319917440658744,-1.3415892672858476,-2.2654260866708853,
2024-11-06,601615,明阳智能,B,中,12.83408598,上影线试盘突破(涨幅6.2%，上影线占比34%，量比2.7),1.5945330296127658,-0.37965072133636646,-4.100227790432798,7.820804859529251,
2024-11-18,601618,中国中冶,B,中,3.56885984,上影线试盘突破(涨幅7.7%，上影线占比35%，量比4.4),-5.494505494505497,-9.065934065934067,-6.868131868131866,-7.692307692307687,
2026-01-06,601628,中国人寿,D,高,49.67,阶段新高(距24月高点-1.1%|距5日线5.6%|量比1.7),-1.7314274209784597,2.7380712703845456,-2.7783370243607886,-2.7380712703845345,
2025-06-16,601658,邮储银行,D,高,5.3000012,阶段新高(距24月高点-2.5%|距5日线1.0%|量比2.1),1.845018450184499,4.243542435424352,0.9225092250922717,5.350553505535061,
2024-01-26,601665,齐鲁银行,A,高,4.02009456,上穿年线+涨停(涨幅10.0%，量比7.4),-6.681514476614703,-9.131403118040105,-5.790645879732748,-5.122494432071278,
2026-02-10,601666,平煤股份,F,低,8.74,上升三法(首阳7.3%|中间3天缩量|末涨3.8%|量比1.7),0.22883295194506825,1.8306636155606348,4.462242562929064,-5.60640732265446,
2024-09-30,601668,中国建筑,C,高,5.9060097,连涨9天，温和放量(量比2.2),1.9417475728155331,2.9126213592232997,5.177993527508096,-0.4854368932038833,
2025-07-23,601669,中国电建,A,中,6.77,上穿年线+大涨(涨幅10.1%，量比1.9),3.840472673559825,0.4431314623338345,-6.499261447562765,-8.714918759231905,
2024-09-30,601688,华泰证券,A,高,17.0344944,上穿年线+涨停(涨幅10.0%，量比5.4),-0.3409090909090917,-3.579545454545441,-1.477272727272727,5.863727484626713,
2024-11-08,601689,拓普集团,B,中,51.75752052,上影线试盘突破(涨幅5.8%，上影线占比39%，量比2.2),1.4806378132118603,-3.01822323462414,0.8731966590736384,3.2080485952923343,
2024-11-12,601698,中国卫通,B,中,25.6812914,上影线试盘突破(涨幅4.2%，上影线占比66%，量比9.3),-9.214618973561429,-13.646967340590965,-21.57853810264386,-10.65318818040435,
2024-02-19,601699,潞安环能,D,中,22.56996471,历史新高突破(距5日线5.7%|量比1.5),2.2915843540102676,0.6321612011062738,9.047807190833668,-10.628210193599374,
2024-04-29,601717,中创智领,D,中,15.4477416,历史新高突破(距5日线5.1%|量比1.9),1.7201834862385246,0.6307339449541205,-4.357798165137616,-5.619266055045868,
2024-10-10,601728,中国电信,E,低,6.40828392,大跌反包(前日跌5.1%|阳包阴覆盖100%|涨幅5.1%|量比2.4),-3.1626506024096335,-3.4638554216867457,-2.108433734939752,-1.0542168674698704,
2024-04-17,601766,中国中车,D,高,7.35211092,阶段新高(距24月高点-0.5%|距5日线7.8%|量比3.8),-5.710659898477166,-7.74111675126905,-9.263959390862942,-10.152284263959388,
2024-10-10,601799,星宇股份,E,中,150.110268,大跌反包(前日跌6.7%|阳包阴覆盖100%|涨幅5.1%|量比1.5),-9.545454545454534,-8.824675324675324,-3.0909090909090775,-11.487945621414786,
2025-07-22,601800,中国交建,A,高,10.18277684,上穿年线+涨停(涨幅10.0%，量比5.3),-8.325266214908044,-9.002904162633108,-10.745401742497595,-10.551790900290413,
2024-04-03,601808,中海油服,D,高,19.2695008,阶段新高(距24月高点-0.8%|距5日线4.9%|量比2.1),-6.350806451612911,-4.586693548387089,-1.814516129032262,-9.1733870967742,
2024-07-31,601816,京沪高铁,D,高,5.55641372,阶段新高(距24月高点-2.4%|距5日线-1.1%|量比1.5),0.6993006993006867,0.0,-0.17482517482516613,-2.622377622377625,
2025-01-23,601818,光大银行,D,高,3.68430966,历史新高突破(距5日线4.8%|量比2.1),-2.3255813953488302,-3.100775193798444,-2.3255813953488302,-2.84237726098191,
2024-01-11,601825,沪农商行,C,高,5.40461268,连涨9天，温和放量(量比1.7),7.085346215781008,1.7713365539452575,1.7713365539452575,-1.7713365539452464,
2024-08-19,601838,成都银行,D,高,14.4578268,阶段新高(距24月高点-1.0%|距5日线4.7%|量比2.4),-0.5940594059405946,-0.990099009900991,-8.118811881188126,-12.739273927392736,
2024-04-03,601857,中国石油,D,高,9.16606182,阶段新高(距24月高点-1.5%|距5日线3.9%|量比1.5),0.8840864440078589,0.8840864440078589,7.269155206286837,-0.4911591355599043,
2024-10-28,601865,福莱特,A,高,27.6735168,上穿年线+涨停(涨幅10.0%，量比2.8),3.268678160919536,-6.609195402298862,-8.548850574712652,-11.278735632183912,
2024-04-12,601872,招商轮船,D,高,7.8207792,阶段新高(距24月高点-1.1%|距5日线4.4%|量比1.8),3.1952662721893565,4.9704142011834485,1.5384615384615552,16.331360946745566,
2025-08-26,601877,正泰电器,D,高,25.48,阶段新高(距24月高点-2.8%|距5日线3.5%|量比2.8),7.574568288854011,6.475667189952894,9.379905808477229,10.635792778649922,
2024-04-26,601878,浙商证券,A,高,10.61674406,上穿年线+涨停(涨幅10.0%，量比2.3),2.917046490428432,3.1905195989061053,9.936189608021873,1.4585232452142272,
2024-09-30,601881,中国银河,A,中,15.02915067,上穿年线+大涨(涨幅10.0%，量比1.8),-4.353476283300839,-3.9636127355425654,-5.0682261208577,-2.6640675763482724,
2025-04-08,601888,中国中免,E,中,59.5523156,大跌反包(前日跌6.7%|阳包阴覆盖100%|涨幅7.5%|量比2.1),11.778253002138506,8.044086198387902,5.806876130942595,3.1748642868892896,
2024-01-26,601898,中煤能源,D,高,11.06607132,阶段新高(距24月高点-2.2%|距5日线7.5%|量比1.8),0.16474464579900872,-1.317957166392092,6.58978583196046,4.3657331136737865,
2024-03-07,601899,紫金矿业,D,高,14.15114046,阶段新高(距24月高点-1.5%|距5日线6.0%|量比1.6),-2.511880515953835,4.480651731160901,6.0420909708078785,17.44738628649014,
2024-02-27,601901,方正证券,C,高,7.25262361,连涨10天，温和放量(量比1.4),12.786002691790044,2.4226110363391617,1.6150740242261152,6.729475100942128,
2025-05-14,601916,浙商银行,D,高,3.00347908,阶段新高(距24月高点-2.5%|距5日线2.2%|量比1.8),-1.5923566878980888,-0.31847133757960666,2.547770700636942,8.917197452229297,
2024-02-22,601918,新集能源,D,高,6.3967714,阶段新高(距24月高点-0.4%|距5日线7.4%|量比1.9),-0.5970149253731405,5.5223880597014885,19.999999999999996,20.298507462686555,
2024-04-15,601919,中远海控,D,高,9.26867777,阶段新高(距24月高点-2.6%|距5日线1.8%|量比1.9),0.37002775208141436,2.127659574468077,4.810360777058276,30.434782608695656,
2024-01-05,601939,建设银行,D,高,5.8967279,阶段新高(距24月高点-2.7%|距5日线0.8%|量比1.5),-1.0526315789473606,-1.5037593984962405,-2.556390977443612,4.060150375939853,
2025-07-25,601958,金钼股份,D,高,12.80354151,阶段新高(距24月高点-2.4%|距5日线7.4%|量比4.7),0.7570022710068125,-5.450416351249054,1.3000972416107759,11.609744763501762,
2026-01-19,601965,中国汽研,A,高,18.89,上穿年线+涨停(涨幅10.0%，量比2.7),2.4351508734780314,5.240868184224445,-2.6469031233456897,6.987824245632601,
2024-01-05,601985,中国核电,D,高,7.6313562,阶段新高(距24月高点-1.2%|距5日线1.6%|量比1.5),0.6305170239596425,0.5044136191677095,-0.5044136191677095,4.161412358133676,
2024-02-05,601988,中国银行,D,高,3.96399204,阶段新高(距24月高点-1.2%|距5日线2.7%|量比1.7),-2.9279279279279202,2.0270270270270174,0.45045045045044585,-1.1261261261261257,
2024-09-30,601995,中金公司,A,高,38.32328214,上穿年线+涨停(涨幅10.0%，量比5.3),-5.8534058534058575,-4.662004662004671,-7.122507122507127,-7.355607355607363,
2024-05-22,601997,贵阳银行,D,高,5.39452185,阶段新高(距24月高点-1.3%|距5日线2.0%|量比1.7),-1.005025125628145,-1.1725293132328285,-4.355108877721947,-8.335321507688398,
2025-05-22,601998,中信银行,D,中,7.55985084,历史新高突破(距5日线3.7%|量比1.8),-2.91508238276299,-2.6615969581749055,6.590621039290245,10.266159695817478,
2024-11-11,603000,人民网,A,中,25.47636552,上穿年线+大涨(涨幅10.0%，量比1.5),-1.404056162246492,-9.55538221528862,-5.889235569422779,-0.3900156006240274,
2024-10-29,603019,中科曙光,D,高,59.34393585,阶段新高(距24月高点-1.9%|距5日线7.5%|量比2.1),1.3411567476948827,20.25146689019277,40.65381391450125,27.476948868398978,
2024-04-23,603087,甘李药业,A,中,46.47701927,上穿年线+大涨(涨幅10.0%，量比1.9),1.6253386122108804,4.2717232756824375,1.062721400291733,-3.2090018753907046,
2024-02-06,603129,春风动力,E,低,82.020857,大跌反包(前日跌5.5%|阳包阴覆盖100%|涨幅6.7%|量比1.6),11.560693641618492,10.901734104046245,15.61849710982659,33.38728323699422,
2024-06-21,603160,汇顶科技,F,低,69.7100724,上升三法(首阳5.5%|中间5天缩量|末涨3.2%|量比1.3),-2.972399150743099,-2.689313517338987,-4.14720452937013,-3.595187544232137,
